environment,seed,method_id,method,episode,scenario_seed,initial_observation_sha256,collision_event_observed,event_or_censor_time_steps,rmst_horizon_steps,network_frozen,updates_during_test
HighwayEnv,65,rnd,DQN + RND,237,100237,6a5795f30d2276495345aa14fa0a1cce86bfbca572560a53955d747ffe90025a,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,238,100238,ba3d5def9eaa33528710fd02fefb4d57b3ed60835697b0760632a17e85dd702d,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,239,100239,6a12325d2cb30b5ee1a4977e34bec034b63bb2161de28e098bf2c072844d2006,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,240,100240,dbe8335801da929cafbb7144c712c808fe6aca2468decd35c3a80ffd0964f154,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,241,100241,14002e817f499bfb01559bc90103eca0ba035dc9d39ca894480e289fe2598c18,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,242,100242,0ed75b991f5d4db8ae30cf3a31666eaac0c4571368b2e0316b5b5cc2e45c5993,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,243,100243,6f32fa4c007734839aaa81c24eef723799ecd9f1238ce81beb89423ee74d0b9c,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,244,100244,71b22b73ed2f729af789c87be725fa9919f132ffc71da5d2b1f1c10f6e14de51,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,245,100245,055e24b5e082116009e29f6de06b3b47bbf2b8ebf48e558f6ccc6dcc25b32b0a,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,246,100246,26620b343110355a3cf4e54e467e9ad275c52bd216296faef0cb796f16f7ff18,True,12,500,True,0
HighwayEnv,65,rnd,DQN + RND,247,100247,61ed706ae58993282151b3ec811d7f0ee0d03b4e95fca6106ac9eeb0a1c98d2d,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,248,100248,ab92ca78f5426b10246b9d1d1b164a25125e1ebdbf99af49fa7420bd87652b48,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,249,100249,b804b5b39ec9fec93f96e33030fe51d4e5cd6c1277f1c623b40d1147c81d4ca0,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,250,100250,ef0b898d4399c79c282d6236206e2792fc9c9218b4ce26a6318084258af3f2b7,True,9,500,True,0
HighwayEnv,65,rnd,DQN + RND,251,100251,769d2fc0baf18fa1ec88320371dd381177f5c106e094e362053fdb324402958d,True,16,500,True,0
HighwayEnv,65,rnd,DQN + RND,252,100252,7c14485434c699c0e929c2bac7b19dbac297ec5b447aed3372e70f7916bfecd8,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,253,100253,95d4b8219cc176aa295e06376b06f726d4359ade5cd0484ab8c91776b1ca7165,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,254,100254,8f669af5603ec0cecc58c7fb223795ca817db3872c7e9bb6a754987495418370,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,255,100255,9d766d1a8ff59a1b7d808098d0b0e5863967f2d372677b00739019e1feaec2d3,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,256,100256,73ede2d4b2ff2bd1153a1c12abc980357a1757c0f48d3101852938de951819d5,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,257,100257,ecb0a6590e82d47a065ab3b35fc0c14676cb7f3cd3ac47b99eb9dc1d948cf093,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,258,100258,2fdc4887ef46d4a929998df1cbfe2a05752e075961ca643b5b289a23528d2fde,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,259,100259,66433b9714f27d6e4071e2e68befae436b2b8b01d997fd6d8839d0e523cf8c65,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,260,100260,1bb03c1edfa1076b99fccf416aeb319064dad34743505cf0caf7ea7b005326d6,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,261,100261,c4b70641e9c9553a3c0db2ed47d470428a849e40f5c123080adf29bf243fea79,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,262,100262,1f4cf58f99f45dace3fb9f9f7f6466a6774d29777e8be896eaa3a089e6023be9,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,263,100263,3eec36a8129c5ca70ddfd0261cfb3e766f876b8ced59311591078b0b6269fe98,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,264,100264,30470ccefa191a554c8d8cf5b43eb412296d0109f667af9c8e9a64a32a56dbf0,True,11,500,True,0
HighwayEnv,65,rnd,DQN + RND,265,100265,0e5052a0d1affb71d6390ea5adc2d9ea8cb39e35bd647bfe76abca968cba4715,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,266,100266,01249519bf31fb51a8e3982ceaea90c85c26ecf2cf70d62d1bdbda285e4acfc9,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,267,100267,6c7ad82baac119b0e20520552eaca781139489ccf695d2f32bfac706f22ef2be,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,268,100268,2fd7a9f035e732b51b9694ea1a1c0b014b726b7f35767787d6305ca17e265e19,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,269,100269,db03d4832e26b0a32893049484f19d2ce6523e261b2d68a56040685d20af1ce3,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,270,100270,b2c2ec80f66a83e0798860b8919463be183480be8bb8cf595da00592a373c14f,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,271,100271,b41d234a59627fe1c36716a95723e9f5a583cf65aa547a3cb46f84d4f275f3f8,True,9,500,True,0
HighwayEnv,65,rnd,DQN + RND,272,100272,99e82af65fafd6366f3e1a03d73a248b703b686cb54e608722578b0380ee755a,True,25,500,True,0
HighwayEnv,65,rnd,DQN + RND,273,100273,650d2cc423388dd072eba1e65e60220ffc8c277609af4e2f062f885e1914d870,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,274,100274,0cbfe83942471c4dbec061666c58cb7bcc86c3e360aa0b2f1c1c2da3c1571c71,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,275,100275,878e2c7a8249c562fdcd59a1563cc116ee2d87738b87204654f4474736db378e,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,276,100276,5bd4a1e5186a3f2777a6d523d394fb3670a8e080edb66d6c02960196bd61c46b,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,277,100277,86f35120111fb0ff173c9b9364630d1c70c064ed132dd05ccf50d2c9278f094c,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,278,100278,549258504d77cd626f3decae391c8680328a9b0ca5d43aab8c0addd15bbdfe94,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,279,100279,f83fc7cb9830e0bb032a73c4fe063568f6d7dda5eb8a06462900b934790104d1,False,20,500,True,0
HighwayEnv,65,rnd,DQN + RND,280,100280,3ff91fa175126f079559d26791b7d30c7ed5b95cc39f8f50aa0365a06b603874,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,281,100281,7fd4c562781d3e46b2080fa3ab70414ffb84c753beccaff412412db5ab2e2f86,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,282,100282,233003a6e450e68acbf0f2d2d84d94aab12c32b53a06605fcf67b53cb16f5183,True,9,500,True,0
HighwayEnv,65,rnd,DQN + RND,283,100283,8940393a8297095cac3a9353cd55d587d3e53cc149195c9da33a73b58cf49af9,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,284,100284,071d3415eb065473b2d2eddf5a8e1c0bf653c17b59b0119ecec7d16768d3e73b,True,9,500,True,0
HighwayEnv,65,rnd,DQN + RND,285,100285,7674b34720de631641e70f005582aeb885ddf6db3e067710d90115a0fbbc4c1f,True,6,500,True,0
HighwayEnv,65,rnd,DQN + RND,286,100286,74387b2cb484606a862d57768a897320102c5b61ceb858ddea4911d9ca9630a2,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,287,100287,ad60570ed615bb49d14c9605bf3e3fcf8f11b5ef534d0828d6eaabe5ba653023,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,288,100288,f58383ba8ca03292982410f73c9ac655e74e120953b600542e83c9a6c216ec7e,True,13,500,True,0
HighwayEnv,65,rnd,DQN + RND,289,100289,e8d3807ee050030ef3da8eeae5a333c482b6fa7bcfbea80bf1d36950966620c7,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,290,100290,003d11b7ccdc0447f6f6a8ef5de98010be7087282dcb01307f436c928f7144f6,True,3,500,True,0
HighwayEnv,65,rnd,DQN + RND,291,100291,b0c1a2d5d4da725b9240f74dd4c8e087d4898a3b1449a5229b47d57bf23a3fb2,True,7,500,True,0
HighwayEnv,65,rnd,DQN + RND,292,100292,382eb2792d64182752aef8cf0dad7b877dfd43aef4dc1d061a79b3779d9e4f63,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,293,100293,83517969210445ecd191a3d2439ab815fbcdf92cae5adfdc900951537e3949f1,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,294,100294,7bd9ac126332fc408b0df20f4a872166548cd169cfdfcee2dec6d9c69d231b05,True,2,500,True,0
HighwayEnv,65,rnd,DQN + RND,295,100295,0912b57b2c2f178ca35ab2a7a0c49e0be0a2f034288082cc0eae0f1cef3f97fe,True,4,500,True,0
HighwayEnv,65,rnd,DQN + RND,296,100296,efebeb31cfbcf553c3682783bd6893ee6761d54d5aab033e6718f8f6390949a7,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,297,100297,997b67eef7eef10288501da9ae98fac16651f13b8bf2ae632837b694aa6f5610,True,5,500,True,0
HighwayEnv,65,rnd,DQN + RND,298,100298,57858d3000395e35671b655b16d6c98c1bb077fe081a33469248e680a0ce4588,True,8,500,True,0
HighwayEnv,65,rnd,DQN + RND,299,100299,722ddbd9efe0ce276a95b935b5ea5c9ec535cf53d1803fe42e73dc3911886282,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,0,100000,95d83ead048b625f5be496619e3ba191e9017b11f62e52bd2e79429ba24dffd0,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,1,100001,82f68a64dc42985b8e8ff10f7e366bbdd53d24b0a5906326d05ad8b39730f691,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,2,100002,4efa798e403218bdd927626fe283f84a45add96d6bde06b6bc5ae1f94399401f,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,3,100003,8a35474ac96ee9b5f443b37e9c84b7e56e618a6c16675a81f1ceddc9e26e70b9,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,4,100004,1831e4b8b23d0f5e9288b6d322e3f904cedad16aa60b0b0dc23481ecd3951696,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,5,100005,ae8e15b3a7a77564dc81248b7c2926202c31f4e2f389482a05f1dfd10c75ea50,True,12,500,True,0
HighwayEnv,65,safetypool,SafetyPool,6,100006,fe85cb5229ed0d8e0b797e1c66d1a086046d832a0ff87ece6ca2da2bb198acd0,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,7,100007,ef17435f9b0f36e38ba3e2bf03d1c95704f20760718c96adc217169e6c7bbac4,True,2,500,True,0
HighwayEnv,65,safetypool,SafetyPool,8,100008,4614692d96ffa65d7177add7e5fc8f49226eda0081c4a013c3134a173040f62d,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,9,100009,9d48a009541d25a9b8ba47eced81469b339c2cd35f8052845e583ea1d5d3e79c,True,2,500,True,0
HighwayEnv,65,safetypool,SafetyPool,10,100010,43badc39b14438530784ac1841be19b2918aa9b41660f0b0859cad697497d339,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,11,100011,5b16875f1191c9956f580e77b805f571a107ecfde5a1c2ac8917f22e1a24536c,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,12,100012,4737c990f5828f2e7d71723955072276f4e6f0b29e6a7a58f4ab1215f4a0a2d2,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,13,100013,ac11bd24734943cb26a8495cbd5aa815dccf1e14a710d603a02949abf4a82d9e,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,14,100014,56752d88c7e0951bd9c7a3a353372cab4d26c2535b8dcde2bacfef6e249ace05,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,15,100015,6aa90bec518de19e4176399222c2dcebf2166e52ccab935d6a1074f5eb6d94fe,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,16,100016,5a6dff388770ad849190c17eb7b17420d45ca54bf07d260b4ad95b4639da5fbd,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,17,100017,6b7d696a1137899d3bf92cb50f618d0d1c3e53ee2c770437bafd75aa26664bd4,True,2,500,True,0
HighwayEnv,65,safetypool,SafetyPool,18,100018,5f774404bd55f6208436958118e0559f517fa47cceb275e8c46db179b0129aa9,True,9,500,True,0
HighwayEnv,65,safetypool,SafetyPool,19,100019,bacf50d93bc1dde9efe52d39d6bf336491877ed09bba6a76f6f94ff0161ea241,True,15,500,True,0
HighwayEnv,65,safetypool,SafetyPool,20,100020,73f016ddfff79c056bbdd862ca91427648d8126530cd4eb00073d39739f9d6be,True,2,500,True,0
HighwayEnv,65,safetypool,SafetyPool,21,100021,3658c10d3869030f339279555b02d9a123c8c22dee49272559e19b8063539e54,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,22,100022,886a3ae4ed4e4e3db5eec6b25e3bcaf4aa5881ec2d8d466f15689364e9080513,True,12,500,True,0
HighwayEnv,65,safetypool,SafetyPool,23,100023,fa4fd85e1992cba360768cf80f2d0ce20df89b795199a5b4340369beef0e5235,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,24,100024,5832a45106bb9d6ae569139c4a3d8f4879cf44b70ece6c2ba458dd80e5267e84,True,7,500,True,0
HighwayEnv,65,safetypool,SafetyPool,25,100025,bbbe260f46c7c705f35c07ecfdc3e998a23e0446db20fd92c7ec2a3f1368e720,True,7,500,True,0
HighwayEnv,65,safetypool,SafetyPool,26,100026,a3feb84722ed41baf6a5be655d55cac5e77aebd6f07d5343a62cd067290acad5,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,27,100027,106da7961176c3fd0b60f17332cb49c8ce75b712b2ea4dafca863d57b84e46bc,True,2,500,True,0
HighwayEnv,65,safetypool,SafetyPool,28,100028,cdea9557c4d109c7df01454f07dc30ef133e4cd2a69d3f71522af9475a3d4d66,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,29,100029,b9f0fbd53dba7df015e0e4a25c7dd469131e15e139557e7d9cde3766b40d3300,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,30,100030,2064fb739bb2009be6079b9c93cca78963d2507df304b6830843f271fc0b3d1f,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,31,100031,6d90544f925e79f54839494b8eb922be62dba86b21692b191f8779f3bc91a66d,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,32,100032,3706b6afdefd55711e0340526984736bcfb75777a66e747ec81cf3228d6fd016,True,8,500,True,0
HighwayEnv,65,safetypool,SafetyPool,33,100033,83356f6820580f8552d071e3bcb0400ec118dfd35ea4fe104af6bb54da700469,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,34,100034,e5951556067fb4eb87baa4b734ecb0d1e45b46b6c1984e52ff27c76d15ef9376,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,35,100035,c06d79a3698be793049cb55d77dabce4cae63603265b296663cd08970dfe392b,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,36,100036,6cd705fbcd21d70beb1e8ae60dcc819037440b9e74de7154db1f48a04d92827f,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,37,100037,94f08f41d448714b1ed39bc57e91272979db4853c8bce86bb13765f880b702fa,True,11,500,True,0
HighwayEnv,65,safetypool,SafetyPool,38,100038,962294507c29f97cb9140d95e7cf881e9609020a9a648cd4e2e6b9a50533c8c3,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,39,100039,ebcc8296675f2dcba8d287e926c612050b5ed0b20073e536e63a75240414b22c,True,8,500,True,0
HighwayEnv,65,safetypool,SafetyPool,40,100040,5abe348cf78e384c6134dab2e274abfab81f6456cf0bd66c3db70e56c7d90684,True,11,500,True,0
HighwayEnv,65,safetypool,SafetyPool,41,100041,d430fa17d079228fbd5c679a3342954b010c0e93751d0f6c09b479b1d7f66a1c,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,42,100042,28079033f8842ff49794cd664cbc93b050fb9fa3cc652f4202a3d5a3308506ef,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,43,100043,f56ec3c6237a63cb0cb93e3385946a2b8780b4161842547344bbeb58633da56c,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,44,100044,51513e5b900f91491d242647758bb7cc7ba31352073cce87f6f26b80d6c80277,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,45,100045,c7b51078b54d127d1e9cc67667e7dad1e31b27e39c94dbe5172f2dd8d8de0c7d,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,46,100046,a345ec877d63fe6e286a7dadad330f026f624b86afa90da4eb597651a5c7fb92,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,47,100047,5e4364f2ee974b871c2b4b9904574885f3b15475c9bde7b1be5391c8ddfed3bf,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,48,100048,77c24a538877ecb773498cffe9a28fbbc4921d9b422610dd2180909c484837cd,True,14,500,True,0
HighwayEnv,65,safetypool,SafetyPool,49,100049,60681e5b7aa6198dbb68bb24305e5e158eba8fd5b2ec784a802a9082b5ad8a2e,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,50,100050,0768c305223033a6772701f0d51aa996a69b5c657ecd18cf39a3b76405195e6e,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,51,100051,3a085b3d9ea16d11359123211e326a89bf42993c06c7fa52f5388d1fff2d46d5,True,8,500,True,0
HighwayEnv,65,safetypool,SafetyPool,52,100052,5bdfdaaca9619646d29ee3ef0c5e542757a4b248792226da915e57fc29b64f08,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,53,100053,081987e49b973cadd132af6a48489e43cf6719b05480326bda513b9908a80c2e,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,54,100054,50363e7e513089f781e5cc11bbc36171fabffa0ee2ab1f793fa2ee99e6f1eb4a,True,10,500,True,0
HighwayEnv,65,safetypool,SafetyPool,55,100055,0cb6c5ec090dd5c063572f2fc88b672ecb78e0f162315b4a58ba92d46ea7f3d7,True,8,500,True,0
HighwayEnv,65,safetypool,SafetyPool,56,100056,26d2d54252334ac41c6b9f0edcb1d65d0285cf17f0def588c5d52cb30b461d0a,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,57,100057,4866f92c9f4c8d2f5b6eab106af32bad154df074750bdd33aef20dbee45c9825,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,58,100058,9116c67db2025ea9e8b30e55127d891080f941ecb957a52a7c69216b969940c3,True,10,500,True,0
HighwayEnv,65,safetypool,SafetyPool,59,100059,752f0d4e5ce4b5dc41b66fba957804c4bace6a803402e2e55218e754106c0d28,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,60,100060,f67b4c36a21bd0b2a12859469e8bf912982dffdcecda24b58c39956f46fe94b5,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,61,100061,ff15a0f39462f191cfda0fae18ad8987146b5b457b3d99085210c5bbb74a9ce1,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,62,100062,1e9de428203da2c02a08bf1f4bc10890d4a85765308fb72e3c15c42dc251ea87,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,63,100063,60304033350eccdbd569501a88f0312d6b3367a177c2d44784a058f8190dda1a,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,64,100064,5ed8df58867d6568a2ffa870e049dcfaf37f5cc7d3b87869b116e4ad8e620091,True,2,500,True,0
HighwayEnv,65,safetypool,SafetyPool,65,100065,f7151110dd63b0eab7baec9da1396526e96a5544665e83587db93d1978b9f8e0,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,66,100066,ec2467dfbb02b489b55c6cc29f9e01c61835f5c1c2509fa8afc0169b80e9931a,True,2,500,True,0
HighwayEnv,65,safetypool,SafetyPool,67,100067,d42623967ba982adea1537a81a052dc081703afc5e8f050a1aaeaea1c7ea1f34,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,68,100068,d1cf9323a39817eec993f68c65153d4e29bf1b9f7d4d0bd3ae312f8f79ec31d7,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,69,100069,0d691f53b883a560f85f7c36228a025bfb94d47833bd2dbf5a150f5e32f930be,True,8,500,True,0
HighwayEnv,65,safetypool,SafetyPool,70,100070,4fae9347f680b2b15494749cb4f61a7f822e3793874e81f685d8a5c1cd415960,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,71,100071,ed49030377669f3e8de82798c1fd5cc44545999a65b6b2a737e9c22f97602754,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,72,100072,869d18b64df749cc0cb3d0163079265d83ec730f53c27e7f8173f850edffec34,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,73,100073,48f45b4124d20f682a20d4cf3232c986a830b23a6f570c09f7af48e2bfee1856,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,74,100074,79b68fbb25e7225377d18414c529a3112300efdede175661799d8456881017cb,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,75,100075,95df473c1a5bcb7cc050f37b8e97ead150847fc19f34aea34d80db1632406621,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,76,100076,65526b5ca3b6b0a8f46caf90cffd02ad4d80882c60bd473f855b69638dd991ba,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,77,100077,92020e9183e51a03d50f828af2885fbfc4c6154e694feff25f9a573b9f1e6fd2,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,78,100078,057d09f43326ce8d382b2ace52d015371e03cd6357268e2ad7a2a48b8524316f,True,10,500,True,0
HighwayEnv,65,safetypool,SafetyPool,79,100079,de4b47879bc46eada6040aa7be9591e71d3cf0a740743503626d8f59c31503e9,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,80,100080,045c7ff4bedc9000ad489152f77ab0b8a8c64d59b94b4226e5cdbbe931265115,True,7,500,True,0
HighwayEnv,65,safetypool,SafetyPool,81,100081,72dda409c174a89665e6c7e858196eeec247f3a49f7b22025eaeee481871aca9,True,8,500,True,0
HighwayEnv,65,safetypool,SafetyPool,82,100082,a8bba3b6d45dd5c01539e321ffda87b6b172be67dcb8eacd85b20254ead76c56,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,83,100083,5133f7dca46174129e1c15c2c9351e8fa39be320a966c5759ea54ea3741ca765,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,84,100084,42e41fb5fb0b5a19512e5bfedf234844b639ad1c38ff86cf19080753dc042b8e,True,2,500,True,0
HighwayEnv,65,safetypool,SafetyPool,85,100085,bcaa679af4183e627620a46a978da6d405f08e4d5e8f143957bf3becb8410d2b,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,86,100086,5387202ee644ebbc619bfcf26ea757d4a96ef99754520748e42ad40afe1768fe,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,87,100087,3e1cab575e90e0983be6974978c5bcdbe157f2494343fbdd398e6e8618e67b09,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,88,100088,4803a78fc0838dbe48e7dd93c4c4808f0a5b0e967ee92c92bb098d40c27e1178,True,7,500,True,0
HighwayEnv,65,safetypool,SafetyPool,89,100089,8068bb70a9d9730e8339865ef2367543d1120397d71ed818c2c75fa512a33c66,True,13,500,True,0
HighwayEnv,65,safetypool,SafetyPool,90,100090,6ffe3ab57c25d7d718c7e6321bc54644b73cf6dcd46d4d74c92bd07919bb6661,True,7,500,True,0
HighwayEnv,65,safetypool,SafetyPool,91,100091,b8c6e739b03605068ed9195e0d71dc0e2da48bb63da1b9ddc86c115e5a48a1d5,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,92,100092,3171a6eacc17d81c1d96879eff00432dc27ea06c0756df45e7700c25489346e9,True,16,500,True,0
HighwayEnv,65,safetypool,SafetyPool,93,100093,b82c00d0f9688ba7b190d23907be30f29731d32f8bc9250d7a6ef39bd6e04c6a,True,7,500,True,0
HighwayEnv,65,safetypool,SafetyPool,94,100094,af6a71005a43619614333dacf535f7ebad4a59e28c68612c8454b41235560136,True,2,500,True,0
HighwayEnv,65,safetypool,SafetyPool,95,100095,676b7806adae9a1b1bc966c2a6baa64f7093fccfc997b9f16c3ffaca1bf925ce,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,96,100096,bf76dc3293ddf969ddfa85cbc11e1ac0e46dd1b21fa496c2f254b28804454233,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,97,100097,9c5db132f93b2cd1a24a84ffb28b4514e86976728dc7802b9562c1b690a47b84,True,7,500,True,0
HighwayEnv,65,safetypool,SafetyPool,98,100098,d91d66593adcf293d7e3a53c146a8ec09f91fc71e4b930987e5b8db8860c3de1,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,99,100099,2d733f826c648060720779f5d70b8b33d0c71a9c827fd0fae482ef849d3a8d8b,True,10,500,True,0
HighwayEnv,65,safetypool,SafetyPool,100,100100,64bac15a8b37f4ad5c59ae98db0b9db6c0ca1bf20d70eb7d7838e89486a460e2,True,16,500,True,0
HighwayEnv,65,safetypool,SafetyPool,101,100101,4e8473f1953b75caf8e5d9d8e887ae01f88160f924b8bb46c1701ae1099eb1a4,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,102,100102,7ea6a7d5bfb091a78fb20d6d419e9f89b446fde36ccbb33c8c0740213036da2a,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,103,100103,805303b67001727ba237ae3f68bdf0898ead009381c5da0e52ed5119b6fbd50b,True,6,500,True,0
HighwayEnv,65,safetypool,SafetyPool,104,100104,851b4ea3e1845f22363387cce7d1f52f980d3e85832f93ba9336b625cd9d3819,True,4,500,True,0
HighwayEnv,65,safetypool,SafetyPool,105,100105,1f2846109f9cf9cb73ef7c67e914b363efb5c3c863f690808f7b83842b3d8205,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,106,100106,3c3250ead1a2f3e651335a5e658eb604fe5aa565a63a0f1525b651ecd8cf7d2c,True,5,500,True,0
HighwayEnv,65,safetypool,SafetyPool,107,100107,fd957ae53a2c6c9c17b757487b723a1b7f00d129078bc872609dfb8ace361839,True,7,500,True,0
HighwayEnv,65,safetypool,SafetyPool,108,100108,ac25af4327f35c53a2f303269a4a706a6a061b034e38a7d08c13843bf5cd0618,True,8,500,True,0
HighwayEnv,65,safetypool,SafetyPool,109,100109,462a9f7869b0609161f3870f26f66eb4923c0e9534f6e820c442a456b54a4dfe,True,8,500,True,0
HighwayEnv,65,safetypool,SafetyPool,110,100110,aac824d7eb35e7047ca75e66dfd1cf06eb0653998e39abd031bd57230446ad89,True,3,500,True,0
HighwayEnv,65,safetypool,SafetyPool,111,100111,fc67399faf6c4f4adc7628fc3e5e175d79fd0befed5f745eabb026a786676dc0,True,3,500,True,0
